20210329|2068|20210329000000|20210329235959|0|
20210329151005|N00210|296|경기92사3860|04|0|4|4.2|000000000000000000|16.05|3.75|4.66|6.41|1.23|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329151111|N00210|95|82조8429|02|0|2|26.4|000000000000000000|1.33|0.70|0.63|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329151132|N00210|297|경기85바6606|04|0|2|34|000000000000000000|5.15|2.43|2.72|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329151233|N00210|96|89부3858|02|0|2|35.2|000000000000000000|1.21|0.64|0.57|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329151439|N00210|97|경기94자5550|02|0|2|20.7|000000000000000000|9.23|3.56|5.67|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329151442|N00210|130|94오0764|01|0|2|.6|000000000000000000|2.55|1.29|1.26|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329151507|N00210|452|62부6149|03|0|2|25.2|000000000000000000|2.56|1.34|1.22|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329151557|N00210|453|경기92자2529|03|0|2|36.4|000000000000000000|7.42|3.23|4.19|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329151609|N00210|454|대구81아5795|03|0|3|10.5|000000000000000000|13.94|4.57|5.83|3.54|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329151634|N00210|455|경기83사3154|03|0|3|19.9|000000000000000000|16|6.57|4.32|5.11|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329151638|N00210|131|96가0182|01|0|2|.3|000000000000000000|2.47|1.27|1.20|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
